match_id,date,season,team_a,team_b,venue,target_team_a_win,elo_difference,recent_win_rate_difference,overall_win_rate_difference,recent_run_rate_difference,recent_concede_rate_difference,head_to_head_advantage,venue_win_rate_difference,team_a_matches_played,team_b_matches_played,h2h_recent_momentum,venue_dominance_score_diff,elo_momentum_diff,win_streak_diff,net_run_rate_diff,batting_vs_bowling_matchup_a,batting_vs_bowling_matchup_b,rest_days_diff,run_rate_volatility_diff
1216499,2020-10-28,2020/21,Royal Challengers Bengaluru,Mumbai Indians,Sheikh Zayed Stadium,0,-53.20929053921782,-0.20000000000000007,-0.19999999999999996,-0.20651914942052674,-0.11890095470337858,-0.25,0.2857142857142857,37,38,-0.16666666666666669,3.428571428571429,-16.933617550401777,0,-0.08761819471714816,0.029396562143019,0.3548166662669243,0.0,0.1150477823230658
1216536,2020-10-29,2020/21,Kolkata Knight Riders,Chennai Super Kings,Dubai International Cricket Stadium,0,10.03789364566569,-0.2,0.0,-0.10485170856418491,-0.02921948905266447,-0.09999999999999998,0.5,40,45,-0.16666666666666669,6.0,-2.0475677784534128,-1,-0.07563221951152044,-0.20577462201190344,-0.07170342439505406,-1.0,0.08298474685108082
1216537,2020-10-30,2020/21,Punjab Kings,Rajasthan Royals,Sheikh Zayed Stadium,0,15.175407985493393,0.4,-0.04999999999999999,-0.042269761212340606,-0.08512428657612747,0.09999999999999998,-0.5,38,40,0.16666666666666663,-6.0,40.67086659404731,3,0.042854525363786866,-0.02350574967525998,0.1038882981132081,-1.0,-0.03545364204365725
1216502,2020-10-31,2020/21,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,12.296403503369902,0.0,0.15000000000000002,-0.05614108195034184,0.01871430106461225,0.09999999999999998,0.5,38,42,0.16666666666666663,6.0,-1.9587229422331802,-1,-0.07485538301495409,0.031012140426631696,0.06843892131236129,-1.0,-0.1302532905892579
1216535,2020-10-31,2020/21,Delhi Capitals,Mumbai Indians,Dubai International Cricket Stadium,0,-58.81843253368265,-0.4,-0.15000000000000002,-0.20939840887610095,0.1892690929142542,0.09999999999999998,0.09999999999999998,40,39,-0.16666666666666669,1.1999999999999993,-37.63564811293395,-1,-0.39866750179035515,-0.022433479291254166,-0.002304163329407416,1.0,0.07198930790757563
1216506,2020-11-01,2020/21,Punjab Kings,Chennai Super Kings,Sheikh Zayed Stadium,0,-4.947880243947338,0.4,0.0,0.08455087857895616,-0.054818640914902295,-0.09999999999999998,-0.3333333333333333,39,46,-0.16666666666666669,-4.0,18.930678519546063,-2,0.13936951949385845,-0.056306713999864755,-0.08603895166391862,-1.0,-0.060859142797590526
1216530,2020-11-01,2020/21,Kolkata Knight Riders,Rajasthan Royals,Dubai International Cricket Stadium,1,-11.28949661169986,-0.39999999999999997,-0.15000000000000002,-0.22943121862799032,-0.09142021205588358,0.33333333333333337,0.3,41,41,0.16666666666666663,3.5999999999999996,-43.070187117164096,-2,-0.13801100657210674,-0.14019164549217678,0.18065978519169712,1.0,0.07449951608029814
1216505,2020-11-02,2020/21,Royal Challengers Bengaluru,Delhi Capitals,Sheikh Zayed Stadium,0,-13.382321211009412,0.2,0.0,-0.02011421304868466,-0.2638238712977683,-0.09999999999999998,0.6666666666666666,39,41,-0.5,8.0,22.66060675341828,0,0.24370965824908364,-0.31951415277548256,-0.035576068429029606,0.0,-0.04957396923072324
1216495,2020-11-03,2020/21,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,80.43573345755908,0.20000000000000007,0.3,0.13561750468768063,0.061743820369876135,0.0,0.5,40,43,0.16666666666666663,6.0,-10.122596391719071,0,0.0738736843178045,0.31062214735438376,0.11326082229682699,0.0,-0.16341600533087103
1237177,2020-11-05,2020/21,Mumbai Indians,Delhi Capitals,Dubai International Cricket Stadium,1,53.5749027123627,0.39999999999999997,0.15000000000000002,0.25698895993532656,-0.19760576390669882,0.0,0.5,41,42,0.5,6.0,12.854961749769018,-1,0.45459472384202537,-0.04088659919355875,-0.10026979522218649,-1.0,-0.02359700501833878
1237178,2020-11-06,2020/21,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sheikh Zayed Stadium,0,-30.300787508364692,-0.6000000000000001,0.050000000000000044,-0.22531081579753787,0.09679032657429776,0.0,0.0,40,44,0.16666666666666663,0.0,-63.534722081366226,-3,-0.3221011423718356,0.02404064265998307,0.15256113188322318,1.0,-0.13052898848807057
1237180,2020-11-08,2020/21,Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,1,-15.288608711213556,-0.6000000000000001,0.050000000000000044,-0.19762975968336738,0.4215910939484826,-0.2142857142857143,-0.41666666666666663,43,45,-0.16666666666666669,-5.0,-61.586053373804816,-4,-0.61922085363185,0.03178781607369663,-0.1921735181914186,1.0,-0.1583093452605494
1237181,2020-11-10,2020/21,Delhi Capitals,Mumbai Indians,Dubai International Cricket Stadium,0,-60.07533927893337,-0.19999999999999996,-0.19999999999999996,-0.22733649850104753,0.17006681598593265,-0.07142857142857145,-0.5714285714285714,44,42,-0.5,-6.857142857142858,-9.737282400362119,0,-0.3974033144869802,-0.09813646188885339,-0.040866779373738504,-3.0,0.0462841386114409
1254058,2021-04-09,2021,Mumbai Indians,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",0,56.03767630576317,0.8,0.25,0.2418152630878152,-0.07675759968836449,0.30000000000000004,0.0,43,41,0.5,0.0,-22.45542489365539,2,0.3185728627761797,0.10218377823834146,-0.06287388516110926,-4.0,0.01582845532605673
1254059,2021-04-10,2021,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",0,-2.9949668276944976,0.19999999999999996,-0.09999999999999998,-0.023496395839902817,-0.07167663868399732,0.0714285714285714,0.0,47,45,-0.16666666666666669,0.0,40.92326319972017,3,0.0481802428440945,-0.18534054076174367,-0.09016750623784353,9.0,-0.004428352276673514
1254060,2021-04-11,2021,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,-9.379748148698809,-0.4,-0.04999999999999999,-0.10526015960581381,0.003606866961451738,0.0,0.0,42,46,0.16666666666666663,0.0,-11.984440898198955,1,-0.10886702656726555,0.11319156249271356,0.21484485513707563,7.0,0.10229424812084986
1254061,2021-04-12,2021,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,-2.615189140075927,0.0,-0.10000000000000003,-0.09783216721012167,-0.08626807392473257,0.0,0.0,40,42,-0.16666666666666669,0.0,-20.337685166884057,0,-0.011564093285389099,-0.10773320735791536,0.07636703377693888,0.0,-0.11754333432054598
1254062,2021-04-13,2021,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1,24.487874699970916,0.0,0.3,-0.08326072289065212,-0.06298424777373146,0.33333333333333337,-1.0,44,43,0.5,-12.0,-51.50376054381286,-2,-0.020276475116920656,0.11072699046535694,0.2569719611297405,2.0,0.019607257364660013
1254063,2021-04-14,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.808364630191363,-0.39999999999999997,0.10000000000000003,-0.15153792402750277,0.017965593009538594,-0.07142857142857145,1.0,42,47,-0.16666666666666669,12.0,23.494135937794226,1,-0.16950351703704136,-0.08700898180410377,0.046563349213860405,2.0,0.009504586196748238
1254064,2021-04-15,2021,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",0,32.70038582821189,0.19999999999999996,0.10000000000000003,-0.11075736338418007,-0.09743313713556234,0.33333333333333337,1.0,46,43,0.5,12.0,9.317907810437418,1,-0.013324226248617732,-0.16253758713077593,0.04565291338896649,2.0,-0.09407988944595325
1254065,2021-04-16,2021,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",0,7.6575315255049645,0.0,0.0,0.051370788986724314,-0.027300014036520714,-0.16666666666666669,1.0,41,48,-0.16666666666666669,12.0,-8.119927473950838,1,0.07867080302324503,-0.051370446807286196,-0.0754412217574898,-2.0,0.0335896323376462
1254066,2021-04-17,2021,Mumbai Indians,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,54.86345474514201,0.19999999999999996,0.3,0.08061380905531568,-0.051093572417869604,-0.09999999999999998,0.5,45,48,0.16666666666666663,6.0,-0.3630335467069017,1,0.13170738147318528,0.06214070717938802,0.03262047054194195,1.0,0.009359292368308653
1254067,2021-04-18,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1,10.863819838152267,0.0,0.10000000000000003,-0.23593351893832604,-0.06111385799729008,0.0,0.5,43,44,0.5,6.0,10.770607475606312,2,-0.17481966094103596,-0.15071339188113098,0.14633398505448514,-1.0,-0.0488580971321626
1254068,2021-04-18,2021,Punjab Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",0,-14.446977808009478,0.0,-0.09999999999999998,-0.023092089783788516,-0.02704049378132467,0.30000000000000004,0.0,42,47,0.16666666666666663,0.0,14.636355748145888,0,0.003948403997536154,-0.11929399762473603,-0.06916141405962284,-1.0,0.09558992850826081
1254069,2021-04-19,2021,Chennai Super Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,9.159761264495273,0.20000000000000007,-0.04999999999999999,-0.14191674274891874,-0.23573639634233934,0.0,0.0,49,44,-0.16666666666666669,0.0,9.909484634544924,0,0.0938196535934206,-0.15541519389165348,0.2222379451996046,-1.0,-0.13492805940977015
1254070,2021-04-20,2021,Mumbai Indians,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",0,35.89698601792702,0.20000000000000007,0.30000000000000004,-0.11054760406064412,-0.2372900351344056,0.125,0.16666666666666663,46,48,0.5,2.0,-40.754196203503625,1,0.12674243107376149,-0.07847943154960912,0.2693582076454406,1.0,-0.043305616759893306
1254071,2021-04-21,2021,Punjab Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",0,2.218443659656714,0.0,-0.050000000000000044,0.15279618462757982,0.2265574295195547,0.0,0.5,43,49,-0.16666666666666669,6.0,35.56846866433807,0,-0.07376124489197489,0.08874675876411309,-0.29060685538302145,-1.0,0.1701834878728943
1254072,2021-04-21,2021,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,23.793119440255396,0.4,0.0,-0.03378506666921721,-0.08946314379276332,0.16666666666666663,0.16666666666666663,50,45,0.16666666666666663,2.0,13.720571532450549,2,0.05567807712354611,0.023485231547584196,0.14673344200956473,-1.0,0.001513502062131078
1254073,2021-04-22,2021,Rajasthan Royals,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",0,-35.07813754125368,-0.19999999999999996,-0.10000000000000003,0.1071824072980827,0.2480633040652993,0.09999999999999998,-0.16666666666666669,45,44,-0.16666666666666669,-2.0,-45.07967594102365,-3,-0.1408808967672166,0.14175467601936442,-0.2134910353440176,-1.0,0.10770802593044673
1254074,2021-04-23,2021,Mumbai Indians,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0,68.54712150275418,0.39999999999999997,0.4,-0.042029525221729536,-0.18628852456609923,0.30000000000000004,0.5,47,44,0.16666666666666663,6.0,14.895025256800182,0,0.1442589993443697,-0.13083814661425563,0.09747990317357313,1.0,-0.2541302423615629
1254075,2021-04-24,2021,Kolkata Knight Riders,Rajasthan Royals,"Wankhede Stadium, Mumbai",0,4.517024858518198,0.2,0.04999999999999999,0.14323148349591475,-0.1476960159429268,0.3571428571428571,-0.25,46,46,0.16666666666666663,-3.0,-0.16305035504774423,0,0.29092749943884155,-0.10255322515226628,-0.09808869270525422,1.0,-0.05958734706958477
1254076,2021-04-25,2021,Chennai Super Kings,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",1,-6.123071540871706,0.0,-0.050000000000000044,0.049613017067033915,0.05705613630913353,0.16666666666666663,-0.25,51,45,-0.16666666666666669,-3.0,-20.840189908225057,-1,-0.007443119242099616,0.18213201907562193,0.07546286569945448,1.0,-0.07576907326993426
1254078,2021-04-26,2021,Punjab Kings,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",0,13.019213065615986,0.2,0.0,-0.06490349687058106,-0.08115151196185977,-0.16666666666666669,0.0,45,47,-0.16666666666666669,0.0,20.50911293032118,1,0.01624801509127871,-0.1320895523192025,0.013965456513238328,1.0,0.12685099463944183
1254079,2021-04-27,2021,Royal Challengers Bengaluru,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",1,-7.27821418470694,0.20000000000000007,0.0,-0.029808752472390454,-0.050637565510376126,-0.16666666666666669,0.0,46,49,-0.5,0.0,-1.1651808983483534,-2,0.020828813037985672,-0.025174739740969843,0.05527157824179674,-5.0,0.052867188895386996
1254080,2021-04-28,2021,Sunrisers Hyderabad,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",0,-43.75110208076967,-0.6000000000000001,-0.04999999999999999,-0.24442771313948697,0.03719605020027461,-0.25,0.0,50,52,-0.16666666666666669,0.0,-58.008376336026686,-3,-0.2816237633397616,-0.021576509768837626,0.18565515317037473,4.0,-0.04767949266366858
1254081,2021-04-29,2021,Rajasthan Royals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",0,-41.927876989320794,0.0,-0.29999999999999993,0.1287408673486936,0.2657025997983151,0.33333333333333337,0.0,47,48,0.16666666666666663,0.0,7.585247980456643,1,-0.1369617324496215,0.13224673738941606,-0.2621967297575927,-1.0,0.14833765174748423
1254082,2021-04-29,2021,Kolkata Knight Riders,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0,-35.196684411597516,-0.39999999999999997,-0.09999999999999998,-0.12404157472903998,-0.05741505760996524,-0.09999999999999998,1.0,48,50,-0.16666666666666669,12.0,-18.225201755335775,1,-0.06662651711907475,-0.09434829998813732,0.0871083323508679,1.0,-0.033210009785879596
1254083,2021-04-30,2021,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",1,-56.067259134172446,-0.6000000000000001,-0.15000000000000002,-0.25831240987073767,-0.11760961949678217,-0.16666666666666669,-1.0,46,47,0.16666666666666663,-12.0,-36.78952073599294,-1,-0.1407027903739555,-0.22872688090406457,0.14719514846345527,1.0,-0.03119880991489421
1254084,2021-05-01,2021,Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi",0,5.009290463909565,0.4,-0.1499999999999999,0.22991689613160848,-0.017268819472367358,-0.25,0.0,53,49,-0.16666666666666669,0.0,43.72057785876859,4,0.24718571560397584,0.25955773438551777,0.04690965772627664,1.0,0.03972485888119706
1254085,2021-05-02,2021,Rajasthan Royals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",1,-3.289438809553303,0.2,-0.04999999999999999,0.030941830237755985,0.12030189199536467,-0.16666666666666669,0.0,48,51,0.16666666666666663,0.0,-0.3626743666313814,0,-0.08936006175760869,-0.0327109302326094,-0.18395465246573006,-1.0,-0.022586951861379434
1254086,2021-05-02,2021,Punjab Kings,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0,-40.31709460306229,-0.19999999999999996,-0.10000000000000003,-0.14146339308329847,-0.08004714558430104,0.16666666666666663,0.0,47,51,-0.16666666666666669,0.0,-16.2856947522248,0,-0.061416247498997434,-0.08821072287383291,0.1332998157937666,-1.0,0.028272530214983327
1254104,2021-09-19,2021,Chennai Super Kings,Mumbai Indians,Dubai International Cricket Stadium,1,-15.279047495594114,0.20000000000000007,-0.25,0.2525922010096573,0.0461128238380506,-0.2777777777777778,-0.4285714285714286,54,50,-0.16666666666666669,-5.142857142857143,22.12971636977727,-2,0.2064793771716067,0.26942795296475275,-0.02927707188295514,0.0,-0.14248955133950175
1254087,2021-09-20,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",0,45.727904335115454,0.39999999999999997,0.09999999999999998,0.07686312857795174,0.037923699771154284,0.0714285714285714,0.0,48,49,0.5,0.0,15.489252503184161,0,0.03893942880679746,0.008842927044047988,-0.10594390130505804,-1.0,0.09744283436133577
1254111,2021-09-21,2021,Rajasthan Royals,Punjab Kings,Dubai International Cricket Stadium,1,11.638827795546831,0.0,0.0,0.14192978956829383,0.20826044446613645,-0.07142857142857145,-0.43333333333333335,49,48,0.16666666666666663,-5.199999999999999,-1.8964621746024477,1,-0.06633065489784262,0.12415103641053737,-0.2260391976238929,0.0,0.04019377199039309
1254105,2021-09-22,2021,Sunrisers Hyderabad,Delhi Capitals,Dubai International Cricket Stadium,0,-63.26770058822717,-0.6000000000000001,-0.10000000000000003,-0.26234830149321975,-0.0331054941986082,0.125,0.125,52,52,0.16666666666666663,1.5,-35.86733344795857,-2,-0.22924280729461155,-0.15980069433352795,0.1356531013583,0.0,-0.07519892842209121
1254096,2021-09-23,2021,Mumbai Indians,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",0,53.481841306437445,0.0,0.24999999999999994,-0.023793020770501716,0.11539272035143533,0.3571428571428571,-0.5,51,50,0.5,-6.0,-6.006752043148936,-1,-0.13918574112193705,0.09031664434954156,-0.0012830552313920496,1.0,0.06080165966497694
1254113,2021-09-24,2021,Royal Challengers Bengaluru,Chennai Super Kings,Sharjah Cricket Stadium,0,-35.97107044086101,-0.4,-0.050000000000000044,-0.31283821138841894,0.08216527654919381,-0.2142857142857143,0.3333333333333333,49,55,-0.16666666666666669,4.0,-42.09414198173272,-1,-0.39500348793761275,-0.1290453628318593,0.10162757200736583,-1.0,0.1832794455135059
1254097,2021-09-25,2021,Delhi Capitals,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1,44.90153069285134,0.20000000000000007,0.15000000000000002,-0.05179211800327943,-0.17169553417072758,0.2142857142857143,0.0,53,50,0.16666666666666663,0.0,-5.266176462014755,1,0.11990341616744815,-0.056071584198413627,0.16741606797559339,-1.0,-0.045446865738445474
1254107,2021-09-25,2021,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,3.7948240130403974,0.2,-0.10000000000000003,0.10424189493400293,-0.03332323714315888,-0.07142857142857145,0.0,49,53,-0.16666666666666669,0.0,-0.3075066901956234,0,0.1375651320771618,-0.05254380064574282,-0.12346245843658687,1.0,0.044246553423902935
1254098,2021-09-26,2021,Kolkata Knight Riders,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",0,-56.52282586087381,-0.20000000000000007,-0.14999999999999997,-0.1308821088711627,-0.16406848155892417,-0.2142857142857143,0.5,51,56,-0.16666666666666669,6.0,6.209009655781756,0,0.03318637268776148,0.06241915419707045,0.3573697446271573,1.0,0.067887033314351
1254108,2021-09-26,2021,Royal Challengers Bengaluru,Mumbai Indians,Dubai International Cricket Stadium,1,-27.812217738171285,-0.2,-0.2,-0.19800602063828565,-0.007861858048892723,-0.16666666666666669,-0.25,50,52,-0.16666666666666669,-3.0,-18.643830617311096,0,-0.19014416258939293,-0.32306424029076153,-0.11719636160358315,-1.0,-0.029744460939798933
1254100,2021-09-27,2021,Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,0,35.93992060524988,0.39999999999999997,0.0,0.18477764025952848,0.004799099101056692,-0.07142857142857145,-0.15873015873015872,51,54,0.16666666666666663,-1.9047619047619047,39.17767269625688,0,0.17997854115847178,0.03152853004563627,-0.1580482093149489,0.0,0.11423214447773614
1254092,2021-09-28,2021,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,0,64.48736583506457,0.20000000000000007,0.15000000000000002,-0.026639791737129714,0.037121286725318337,0.16666666666666663,1.0,54,52,0.16666666666666663,12.0,29.29068142346705,4,-0.06376107846244805,0.20382384092169126,0.19334234593350264,1.0,-0.04114570774836376
1254099,2021-09-28,2021,Punjab Kings,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",0,-38.22307275101275,0.0,-0.19999999999999996,-0.054474005321145214,-0.18305561707293783,-0.16666666666666669,0.5,50,53,-0.16666666666666669,6.0,25.602163269267976,1,0.1285816117517926,-0.2193920009140531,0.018137621480029953,1.0,-0.07185285150652562
1254103,2021-09-29,2021,Rajasthan Royals,Royal Challengers Bengaluru,Dubai International Cricket Stadium,0,-30.67566855709606,0.0,-0.09999999999999998,0.18627790340142147,0.0460795922578674,0.0,-0.3214285714285714,52,51,-0.5,-3.8571428571428568,21.092317488633626,-1,0.14019831114355408,0.04658119873932853,-0.18577629691996034,-1.0,0.027698241701448467
1254091,2021-09-30,2021,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stadium,0,-96.05039502304135,-0.6000000000000001,-0.25,-0.23152095093338332,0.007490735082413824,-0.2777777777777778,0.25,55,57,-0.16666666666666669,3.0,-34.80458043684712,-2,-0.23901168601579714,-0.14037346254575422,0.08365675330521527,-1.0,0.016906641055296157
1254102,2021-10-01,2021,Kolkata Knight Riders,Punjab Kings,Dubai International Cricket Stadium,0,30.946594460884626,0.19999999999999996,0.04999999999999999,0.1176862220483692,-0.0888225743374298,0.2142857142857143,0.16666666666666663,53,51,0.16666666666666663,2.0,43.80700283788451,1,0.206508796385799,0.11577299049833711,0.0869093427873977,0.0,0.010690767142266716
1254089,2021-10-02,2021,Chennai Super Kings,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",0,98.5951532627962,0.4,0.25,0.035234879627465965,-0.0537694263919799,0.0714285714285714,1.0,58,53,-0.16666666666666669,12.0,54.29874367756793,4,0.08900430601944587,0.02064992761009843,0.039184474374612366,-1.0,-0.06473194955401801
1254112,2021-10-02,2021,Mumbai Indians,Delhi Capitals,Sharjah Cricket Stadium,0,-15.732209223560176,-0.4,0.04999999999999993,-0.07148204555427329,0.24845168831788622,0.05555555555555558,-0.08333333333333337,54,55,0.16666666666666663,-1.0,-37.784638032502016,1,-0.3199337338721595,0.07161006700659267,-0.10535957575702026,0.0,0.06322803299616428
1254090,2021-10-03,2021,Royal Challengers Bengaluru,Punjab Kings,Sharjah Cricket Stadium,1,39.14371649020063,0.0,0.04999999999999999,-0.06332017115957855,-0.007050080663619562,0.0714285714285714,-0.5,52,52,-0.5,-6.0,-2.5685409322800297,1,-0.05627009049595899,-0.10468124394102007,-0.03431099211782196,2.0,0.05357719727696961
1254109,2021-10-03,2021,Sunrisers Hyderabad,Kolkata Knight Riders,Dubai International Cricket Stadium,0,-31.003372520332277,-0.39999999999999997,0.0,-0.23607719985306708,0.1335520555247045,-0.07142857142857145,0.0,56,54,-0.16666666666666669,0.0,-18.449328956044383,0,-0.3696292553777716,0.0024159922820867763,0.10494113661044935,1.0,-0.02171632792828218
1254110,2021-10-04,2021,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,0,5.637511623612454,0.0,0.09999999999999998,0.11129860664162372,0.1899834968221017,0.0,0.18055555555555558,59,56,-0.5,2.166666666666667,-2.7305912874487603,-1,-0.07868489018047797,0.22602300848183798,-0.07525909498188743,0.0,-0.04562125931886535
1254093,2021-10-05,2021,Rajasthan Royals,Mumbai Indians,Sharjah Cricket Stadium,0,-32.60244026679652,0.2,-0.10000000000000003,0.24363744964466716,0.10669658358946577,0.2142857142857143,0.16666666666666663,54,55,-0.16666666666666669,2.0,6.868400891065903,1,0.1369408660552014,0.04814649359947998,-0.30218753963465295,0.0,0.15997593148290717
1254095,2021-10-06,2021,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Zayed Cricket Stadium, Abu Dhabi",1,-78.96533590481454,-0.39999999999999997,-0.15000000000000002,-0.12691845895053055,-0.10645924200212287,0.0,0.5,57,53,0.16666666666666663,6.0,-35.10172902890008,-3,-0.020459216948407688,-0.161938513635014,0.07143918731763943,0.0,-0.06401176983057769
1254094,2021-10-07,2021,Chennai Super Kings,Punjab Kings,Dubai International Cricket Stadium,0,74.77631395332082,0.19999999999999996,0.2,0.06839465608222572,0.05224428704674233,0.2142857142857143,-0.015873015873015817,60,53,0.5,-0.1904761904761898,-10.231892194799912,0,0.016150369035483392,0.04971810490207518,-0.07092083822689288,-1.0,0.003389485396441988
1254106,2021-10-07,2021,Kolkata Knight Riders,Rajasthan Royals,Sharjah Cricket Stadium,1,24.350941293976575,0.39999999999999997,0.0,0.11668802127828748,-0.2737454014285887,0.25,-0.25,55,55,0.16666666666666663,-3.0,18.11987707077401,1,0.3904334227068762,-0.1603000864291395,-0.00324270627883827,2.0,-0.0919290382614096
1254088,2021-10-08,2021,Mumbai Indians,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",1,63.36917571032632,0.0,0.15000000000000002,0.12491390495708354,0.06688613901793694,0.0,-0.5,56,58,0.16666666666666663,-6.0,-9.229076587538884,0,0.0580277659391466,0.11001586198051361,-0.08178418199450688,1.0,0.12278337430987879
1254101,2021-10-08,2021,Delhi Capitals,Royal Challengers Bengaluru,Dubai International Cricket Stadium,0,44.797848435606056,0.20000000000000007,0.050000000000000044,-0.14277580449350413,-0.13608054778798717,0.0714285714285714,-0.125,57,54,0.16666666666666663,-1.5,0.02765424393351168,2,-0.006695256705516961,-0.047326484241332345,0.23152986804015896,2.0,-0.01579122947281611
1254114,2021-10-10,2021,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,0,15.524302007571123,0.19999999999999996,-0.04999999999999993,-0.08308059846171068,-0.27738080498401363,0.05555555555555558,-0.04545454545454547,58,61,0.5,-0.5454545454545459,24.334450951150984,0,0.19430020652230295,-0.23166131887193608,0.12880008457378822,-1.0,-0.08665953221231992
1254115,2021-10-11,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,Sharjah Cricket Stadium,0,19.489495329988586,0.20000000000000007,0.04999999999999999,0.06314322085281288,0.04800389739383948,0.0,0.0,55,56,0.16666666666666663,0.0,-2.3116933376199995,-1,0.015139323458973397,0.1708741586052085,0.05972704035855614,-1.0,-0.04428816526134294
1254116,2021-10-13,2021,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,0,20.71587541299982,-0.4,0.050000000000000044,-0.009379934971350812,0.1353611737081588,0.0714285714285714,0.30000000000000004,59,57,-0.16666666666666669,3.6000000000000014,-20.101349322920214,-3,-0.14474110867950962,0.1173016751685243,-0.008679563568283699,1.0,-0.003914422870804984
1254117,2021-10-15,2021,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,1,15.489084566305337,-0.4,0.09999999999999998,0.06213850825964795,0.3090756412498816,0.25,-0.054545454545454564,62,58,0.5,-0.6545454545454543,-64.16551434615144,-3,-0.24693713299023368,0.16518323572752758,-0.206030913782002,3.0,0.051854002809789884
1304047,2022-03-26,2022,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0,17.29902570557806,-0.4,0.19999999999999996,0.15237894026847676,0.31849812579663794,0.2777777777777778,0.8,63,59,0.5,9.600000000000001,-21.01904939333508,2,-0.16611918552816118,0.21311712002504835,-0.25775994604006636,0.0,0.08703934564915358
1304048,2022-03-27,2022,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, Mumbai",0,2.297662312395687,0.19999999999999996,0.0,0.1693050678508683,-0.032704932269670195,0.0,0.0,57,60,-0.16666666666666669,0.0,37.7396177655196,2,0.2020100001205385,0.17488245198322927,0.03828231640203117,5.0,0.2700579930821601
1304049,2022-03-27,2022,Royal Challengers Bengaluru,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",0,16.633880345716534,0.0,-0.04999999999999999,-0.02856449649203463,0.039677452753206,0.125,0.0,56,54,-0.16666666666666669,0.0,-42.276298782958975,-1,-0.06824194924524063,0.08673758931671549,0.07562463305554412,-4.0,-0.1046164218643944
1304050,2022-03-28,2022,Lucknow Super Giants,Gujarat Titans,"Wankhede Stadium, Mumbai",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
